CLAVE_MUNICIPIO,MUNICIPIO,CLAVE_ENTIDAD,ENTIDAD_FEDERATIVA,Lat_Decimal,Lon_Decimal,Pob_Total
426,SANTA MARÍA PEÑOLES,20,OAXACA,17.078915,-97.002446,646
427,SANTA MARÍA PETAPA,20,OAXACA,16.822429,-95.120039,2322
428,SANTA MARÍA QUIEGOLANI,20,OAXACA,16.277213,-96.052003,830
429,SANTA MARÍA SOLA,20,OAXACA,16.566749,-97.013114,548
430,SANTA MARÍA TATALTEPEC,20,OAXACA,17.142459,-97.395116,231
431,SANTA MARÍA TECOMAVACA,20,OAXACA,17.956257,-97.024437,1620
432,SANTA MARÍA TEMAXCALAPA,20,OAXACA,17.381099,-96.162478,968
433,SANTA MARÍA TEMAXCALTEPEC,20,OAXACA,16.163109,-97.194655,1498
434,SANTA MARÍA TEOPOXCO,20,OAXACA,18.166659,-96.955139,765
435,SANTA MARÍA TEPANTLALI,20,OAXACA,16.997513,-96.01012,1096
436,SANTA MARÍA TEXCATITLÁN,20,OAXACA,17.712905,-97.066689,1110
437,SANTA MARÍA TLAHUITOLTEPEC,20,OAXACA,17.097537,-96.063252,3452
438,SANTA MARÍA TLALIXTAC,20,OAXACA,17.951677,-96.738075,852
439,SANTA MARÍA TONAMECA,20,OAXACA,15.747139,-96.545365,1850
440,SANTA MARÍA TOTOLAPILLA,20,OAXACA,16.603228,-95.625455,896
441,SANTA MARÍA XADANI,20,OAXACA,16.360301,-95.01985,7613
442,SANTA MARÍA YALINA,20,OAXACA,17.240471,-96.262781,354
443,SANTA MARÍA YAVESÍA,20,OAXACA,17.234215,-96.429516,440
444,SANTA MARÍA YOLOTEPEC,20,OAXACA,16.876805,-97.505328,281
445,SANTA MARÍA YOSOYÚA,20,OAXACA,17.120186,-97.514792,172
446,SANTA MARÍA YUCUHITI,20,OAXACA,17.018193,-97.769509,252
447,SANTA MARÍA ZACATEPEC,20,OAXACA,16.763894,-97.989878,4854
448,SANTA MARÍA ZANIZA,20,OAXACA,16.655098,-97.338544,1342
449,SANTA MARÍA ZOQUITLÁN,20,OAXACA,16.55836,-96.352871,1686
450,SANTIAGO AMOLTEPEC,20,OAXACA,16.640906,-97.494803,1263
451,SANTIAGO APOALA,20,OAXACA,17.648603,-97.136945,186
452,SANTIAGO APÓSTOL,20,OAXACA,16.804263,-96.722414,3616
453,SANTIAGO ASTATA,20,OAXACA,15.987631,-95.675866,2207
454,SANTIAGO ATITLÁN,20,OAXACA,17.103973,-95.945797,535
455,SANTIAGO AYUQUILILLA,20,OAXACA,17.935106,-97.958262,1449
456,SANTIAGO CACALOXTEPEC,20,OAXACA,17.720238,-97.740486,991
457,SANTIAGO CAMOTLÁN,20,OAXACA,17.446267,-96.184656,792
458,SANTIAGO COMALTEPEC,20,OAXACA,17.564126,-96.547813,710
459,VILLA DE SANTIAGO CHAZUMBA,20,OAXACA,18.188768,-97.68054,1918
460,SANTIAGO CHOÁPAM,20,OAXACA,17.360612,-95.922623,1099
461,SANTIAGO DEL RÍO,20,OAXACA,17.455975,-98.08854,365
462,SANTIAGO HUAJOLOTITLÁN,20,OAXACA,17.82665,-97.731767,2018
463,SANTIAGO HUAUCLILLA,20,OAXACA,17.450841,-97.071527,233
464,SANTIAGO IHUITLÁN PLUMAS,20,OAXACA,17.848474,-97.429743,244
465,SANTIAGO IXCUINTEPEC,20,OAXACA,16.934806,-95.623106,1361
466,SANTIAGO IXTAYUTLA,20,OAXACA,16.565006,-97.651969,1901
467,SANTIAGO JAMILTEPEC,20,OAXACA,16.279458,-97.819682,10107
468,SANTIAGO JOCOTEPEC,20,OAXACA,17.53568,-95.944416,632
469,SANTIAGO JUXTLAHUACA,20,OAXACA,17.33529,-98.012449,9565
470,SANTIAGO LACHIGUIRI,20,OAXACA,16.686459,-95.532658,1652
471,SANTIAGO LALOPA,20,OAXACA,17.417959,-96.248592,496
472,SANTIAGO LAOLLAGA,20,OAXACA,16.584887,-95.204579,2550
473,SANTIAGO LAXOPA,20,OAXACA,17.219758,-96.313396,669
474,SANTIAGO LLANO GRANDE,20,OAXACA,16.489426,-98.289669,1880
475,SANTIAGO MATATLÁN,20,OAXACA,16.866099,-96.383423,3441
476,SANTIAGO MILTEPEC,20,OAXACA,17.984733,-97.689289,335
477,SANTIAGO MINAS,20,OAXACA,16.426183,-97.228153,408
478,SANTIAGO NACALTEPEC,20,OAXACA,17.505474,-96.916496,511
479,SANTIAGO NEJAPILLA,20,OAXACA,17.420284,-97.372616,192
480,SANTIAGO NUNDICHE,20,OAXACA,17.331792,-97.673498,108
481,SANTIAGO NUYOÓ,20,OAXACA,17.015173,-97.766539,403
482,SANTIAGO PINOTEPA NACIONAL,20,OAXACA,16.339009,-98.050348,29604
483,SANTIAGO SUCHILQUITONGO,20,OAXACA,17.247126,-96.873686,7276
484,SANTIAGO TAMAZOLA,20,OAXACA,17.669309,-98.2208,2001
485,SANTIAGO TAPEXTLA,20,OAXACA,16.34097,-98.447474,1422
486,VILLA TEJÚPAM DE LA UNIÓN,20,OAXACA,17.667088,-97.473521,1020
487,SANTIAGO TENANGO,20,OAXACA,17.324921,-97.004104,448
488,SANTIAGO TEPETLAPA,20,OAXACA,17.782596,-97.401536,101
489,SANTIAGO TETEPEC,20,OAXACA,16.322271,-97.748254,1231
490,SANTIAGO TEXCALCINGO,20,OAXACA,18.208196,-96.968769,644
491,SANTIAGO TEXTITLÁN,20,OAXACA,16.692724,-97.26032,850
492,SANTIAGO TILANTONGO,20,OAXACA,17.283077,-97.339804,474
493,SANTIAGO TILLO,20,OAXACA,17.460285,-97.319723,388
494,SANTIAGO TLAZOYALTEPEC,20,OAXACA,17.026902,-96.995495,402
495,SANTIAGO XANICA,20,OAXACA,16.009469,-96.224926,851
496,SANTIAGO XIACUÍ,20,OAXACA,17.29312,-96.431628,460
497,SANTIAGO YAITEPEC,20,OAXACA,16.225571,-97.26936,4120
498,SANTIAGO YAVEO,20,OAXACA,17.335828,-95.700692,549
499,SANTIAGO YOLOMÉCATL,20,OAXACA,17.470933,-97.56975,1879
500,SANTIAGO YOSONDÚA,20,OAXACA,16.873377,-97.576609,1254
501,SANTIAGO YUCUYACHI,20,OAXACA,17.608201,-98.196405,444
502,SANTIAGO ZACATEPEC,20,OAXACA,17.159395,-95.914962,2151
503,SANTIAGO ZOOCHILA,20,OAXACA,17.220566,-96.242139,374
504,NUEVO ZOQUIÁPAM,20,OAXACA,17.291322,-96.619984,1312
505,SANTO DOMINGO INGENIO,20,OAXACA,16.588492,-94.76863,5895
506,SANTO DOMINGO ALBARRADAS,20,OAXACA,17.068044,-96.200094,778
507,SANTO DOMINGO ARMENTA,20,OAXACA,16.332972,-98.378152,2577
508,SANTO DOMINGO CHIHUITÁN,20,OAXACA,16.591886,-95.162369,1304
509,SANTO DOMINGO DE MORELOS,20,OAXACA,15.833004,-96.668076,1620
510,SANTO DOMINGO IXCATLÁN,20,OAXACA,16.913927,-97.531934,195
511,SANTO DOMINGO NUXAÁ,20,OAXACA,17.221897,-97.12071,182
512,SANTO DOMINGO OZOLOTEPEC,20,OAXACA,16.150868,-96.310399,834
513,SANTO DOMINGO PETAPA,20,OAXACA,16.820669,-95.140423,5429
514,SANTO DOMINGO ROAYAGA,20,OAXACA,17.337631,-96.114573,583
515,SANTO DOMINGO TEHUANTEPEC,20,OAXACA,16.332058,-95.232049,42082
516,SANTO DOMINGO TEOJOMULCO,20,OAXACA,16.589403,-97.226188,2091
517,SANTO DOMINGO TEPUXTEPEC,20,OAXACA,16.956887,-96.055406,1813
518,SANTO DOMINGO TLATAYÁPAM,20,OAXACA,17.407468,-97.347023,147
519,SANTO DOMINGO TOMALTEPEC,20,OAXACA,17.06042,-96.624358,2483
520,SANTO DOMINGO TONALÁ,20,OAXACA,17.674612,-97.963932,2704
521,SANTO DOMINGO TONALTEPEC,20,OAXACA,17.610857,-97.360082,64
522,SANTO DOMINGO XAGACÍA,20,OAXACA,17.155543,-96.267961,1047
523,SANTO DOMINGO YANHUITLÁN,20,OAXACA,17.528043,-97.342309,1002
524,SANTO DOMINGO YODOHINO,20,OAXACA,17.616886,-97.683022,363
525,SANTO DOMINGO ZANATEPEC,20,OAXACA,16.482804,-94.353903,7249
526,SANTOS REYES NOPALA,20,OAXACA,16.106764,-97.144447,5201
527,SANTOS REYES PÁPALO,20,OAXACA,17.804657,-96.860878,2221
528,SANTOS REYES TEPEJILLO,20,OAXACA,17.437756,-97.938323,1136
529,SANTOS REYES YUCUNÁ,20,OAXACA,17.777741,-98.004527,649
530,SANTO TOMÁS JALIEZA,20,OAXACA,16.844378,-96.671033,1118
531,SANTO TOMÁS MAZALTEPEC,20,OAXACA,17.173527,-96.871533,2333
532,SANTO TOMÁS OCOTEPEC,20,OAXACA,17.145254,-97.762301,213
533,SANTO TOMÁS TAMAZULAPAN,20,OAXACA,16.272034,-96.585829,1559
534,SAN VICENTE COATLÁN,20,OAXACA,16.386886,-96.844954,3606
535,SAN VICENTE LACHIXÍO,20,OAXACA,16.704343,-97.019529,1295
536,SAN VICENTE NUÑÚ,20,OAXACA,17.456761,-97.442284,334
537,SILACAYOÁPAM,20,OAXACA,17.501447,-98.142585,2090
538,SITIO DE XITLAPEHUA,20,OAXACA,16.351036,-96.532603,522
539,SOLEDAD ETLA,20,OAXACA,17.171684,-96.820757,3407
540,VILLA DE TAMAZULÁPAM DEL PROGRESO,20,OAXACA,17.673063,-97.572848,5559
541,TANETZE DE ZARAGOZA,20,OAXACA,17.376733,-96.302236,1096
542,TANICHE,20,OAXACA,16.566964,-96.753581,746
543,TATALTEPEC DE VALDÉS,20,OAXACA,16.306406,-97.546069,2269
544,TEOCOCUILCO DE MARCOS PÉREZ,20,OAXACA,17.351989,-96.614944,1013
545,TEOTITLÁN DE FLORES MAGÓN,20,OAXACA,18.132334,-97.070704,7598
546,TEOTITLÁN DEL VALLE,20,OAXACA,17.029579,-96.518949,4357
547,TEOTONGO,20,OAXACA,17.726323,-97.536713,519
548,TEPELMEME VILLA DE MORELOS,20,OAXACA,17.874806,-97.362198,807
549,"HEROICA VILLA TEZOATLÁN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",20,OAXACA,17.654466,-97.808338,2324
550,SAN JERÓNIMO TLACOCHAHUAYA,20,OAXACA,17.008867,-96.581074,2302
551,TLACOLULA DE MATAMOROS,20,OAXACA,16.955624,-96.479215,13821
552,TLACOTEPEC PLUMAS,20,OAXACA,17.850777,-97.432829,412
553,TLALIXTAC DE CABRERA,20,OAXACA,17.074484,-96.648417,8881
554,TOTONTEPEC VILLA DE MORELOS,20,OAXACA,17.258634,-96.027355,1684
555,TRINIDAD ZAACHILA,20,OAXACA,16.921227,-96.765343,934
556,LA TRINIDAD VISTA HERMOSA,20,OAXACA,17.77263,-97.505751,152
557,UNIÓN HIDALGO,20,OAXACA,16.472824,-94.828939,13683
558,VALERIO TRUJANO,20,OAXACA,17.771714,-96.980221,869
559,SAN JUAN BAUTISTA VALLE NACIONAL,20,OAXACA,17.774953,-96.304045,5488
560,VILLA DÍAZ ORDAZ,20,OAXACA,16.998548,-96.432537,2747
561,YAXE,20,OAXACA,16.725127,-96.472479,2683
562,MAGDALENA YODOCONO DE PORFIRIO DÍAZ,20,OAXACA,17.385094,-97.354976,870
563,YOGANA,20,OAXACA,16.461214,-96.788554,1284
564,YUTANDUCHI DE GUERRERO,20,OAXACA,17.039455,-97.297499,1148
565,VILLA DE ZAACHILA,20,OAXACA,16.950718,-96.750588,13959
566,SAN MATEO YUCUTINDOO,20,OAXACA,16.87637,-97.238878,316
567,ZAPOTITLÁN LAGUNAS,20,OAXACA,17.755476,-98.389575,1477
568,ZAPOTITLÁN PALMAS,20,OAXACA,17.889863,-97.818148,1246
569,SANTA INÉS DE ZARAGOZA,20,OAXACA,17.228501,-97.159224,185
570,ZIMATLÁN DE ÁLVAREZ,20,OAXACA,16.866686,-96.785633,10986
1,ACAJETE,21,PUEBLA,19.10494,-97.952715,20923
2,ACATENO,21,PUEBLA,20.129905,-97.210404,3352
3,ACATLÁN,21,PUEBLA,18.202301,-98.048606,16307
4,ACATZINGO,21,PUEBLA,18.979455,-97.78546,25811
5,ACTEOPAN,21,PUEBLA,18.76502,-98.715291,2098
6,AHUACATLÁN,21,PUEBLA,20.005466,-97.860699,1139
7,AHUATLÁN,21,PUEBLA,18.573011,-98.25523,1026
8,AHUAZOTEPEC,21,PUEBLA,20.046047,-98.162348,2351
9,AHUEHUETITLA,21,PUEBLA,18.210768,-98.221355,1210
10,AJALPAN,21,PUEBLA,18.377537,-97.258304,28031
11,ALBINO ZERTUCHE,21,PUEBLA,18.017277,-98.540159,1707
12,ALJOJUCA,21,PUEBLA,19.100406,-97.531335,3821
13,ALTEPEXI,21,PUEBLA,18.366767,-97.29918,18217
14,AMIXTLÁN,21,PUEBLA,20.049437,-97.798917,2518
15,AMOZOC,21,PUEBLA,19.044613,-98.044917,77106
16,AQUIXTLA,21,PUEBLA,19.796689,-97.93664,901
17,ATEMPAN,21,PUEBLA,19.8399,-97.459279,6457
18,ATEXCAL,21,PUEBLA,18.398351,-97.736817,957
19,ATLIXCO,21,PUEBLA,18.908848,-98.434168,86690
20,ATOYATEMPAN,21,PUEBLA,18.822567,-97.91375,6154
21,ATZALA,21,PUEBLA,18.54482,-98.554276,1123
22,ATZITZIHUACÁN,21,PUEBLA,18.823712,-98.582642,1006
23,ATZITZINTLA,21,PUEBLA,18.897382,-97.327388,3170
24,AXUTLA,21,PUEBLA,18.188554,-98.389403,561
25,AYOTOXCO DE GUERRERO,21,PUEBLA,20.097159,-97.410524,2911
26,CALPAN,21,PUEBLA,19.107938,-98.459239,7161
27,CALTEPEC,21,PUEBLA,18.182308,-97.479371,415
28,CAMOCUAUTLA,21,PUEBLA,20.038488,-97.757727,1412
29,CAXHUACAN,21,PUEBLA,20.063958,-97.606617,3383
30,COATEPEC,21,PUEBLA,20.062145,-97.732266,681
31,COATZINGO,21,PUEBLA,18.615143,-98.174216,2243
32,COHETZALA,21,PUEBLA,18.20642,-98.805889,498
33,COHUECAN,21,PUEBLA,18.783205,-98.720489,1856
34,CORONANGO,21,PUEBLA,19.131102,-98.308074,14859
35,COXCATLÁN,21,PUEBLA,18.266533,-97.147113,6300
36,COYOMEAPAN,21,PUEBLA,18.283748,-96.9925,1108
37,COYOTEPEC,21,PUEBLA,18.404416,-97.83078,1296
38,CUAPIAXTLA DE MADERO,21,PUEBLA,18.916873,-97.825298,7139
39,CUAUTEMPAN,21,PUEBLA,19.912638,-97.796241,1094
40,CUAUTINCHÁN,21,PUEBLA,18.955714,-98.015976,2454
41,CUAUTLANCINGO,21,PUEBLA,19.089347,-98.27331,25104
42,CUAYUCA DE ANDRADE,21,PUEBLA,18.486665,-98.183864,1287
43,CUETZALAN DEL PROGRESO,21,PUEBLA,20.01852,-97.520771,5957
44,CUYOACO,21,PUEBLA,19.605338,-97.621851,1903
45,CHALCHICOMULA DE SESMA,21,PUEBLA,18.98826,-97.448496,23824
46,CHAPULCO,21,PUEBLA,18.620488,-97.411167,5358
47,CHIAUTLA,21,PUEBLA,18.299651,-98.602781,10320
48,CHIAUTZINGO,21,PUEBLA,19.202914,-98.468259,7477
49,CHICONCUAUTLA,21,PUEBLA,20.094768,-97.939626,3332
50,CHICHIQUILA,21,PUEBLA,19.200258,-97.06771,2812
51,CHIETLA,21,PUEBLA,18.519365,-98.578353,5726
52,CHIGMECATITLÁN,21,PUEBLA,18.645566,-98.075621,1225
53,CHIGNAHUAPAN,21,PUEBLA,19.838223,-98.030975,19608
54,CHIGNAUTLA,21,PUEBLA,19.813912,-97.38959,11096
55,CHILA,21,PUEBLA,17.970016,-97.86166,1954
56,CHILA DE LA SAL,21,PUEBLA,18.1091,-98.484322,762
57,HONEY,21,PUEBLA,20.239214,-98.212138,1131
58,CHILCHOTLA,21,PUEBLA,19.255202,-97.183893,4869
59,CHINANTLA,21,PUEBLA,18.200502,-98.263164,1420
60,DOMINGO ARENAS,21,PUEBLA,19.142029,-98.457509,5864
61,ELOXOCHITLÁN,21,PUEBLA,18.498947,-96.954837,1823
62,EPATLÁN,21,PUEBLA,18.641787,-98.370789,2118
63,ESPERANZA,21,PUEBLA,18.858357,-97.375126,7833
64,FRANCISCO Z. MENA,21,PUEBLA,20.733694,-97.852138,3934
65,GENERAL FELIPE ÁNGELES,21,PUEBLA,18.993408,-97.708794,3162
66,GUADALUPE,21,PUEBLA,18.091467,-98.120421,2195
67,GUADALUPE VICTORIA,21,PUEBLA,19.289786,-97.342696,10035
68,HERMENEGILDO GALEANA,21,PUEBLA,20.121734,-97.744621,1165
69,HUAQUECHULA,21,PUEBLA,18.770708,-98.541532,3005
70,HUATLATLAUCA,21,PUEBLA,18.678774,-98.050772,854
71,HUAUCHINANGO,21,PUEBLA,20.174698,-98.05134,56206
72,HUEHUETLA,21,PUEBLA,20.104138,-97.6249,1764
73,HUEHUETLÁN EL CHICO,21,PUEBLA,18.373167,-98.687948,4742
74,HUEJOTZINGO,21,PUEBLA,19.158994,-98.408131,25684
75,HUEYAPAN,21,PUEBLA,19.882558,-97.445863,6227
76,HUEYTAMALCO,21,PUEBLA,19.939479,-97.289041,5335
77,HUEYTLALPAN,21,PUEBLA,20.025733,-97.698678,2023
78,HUITZILAN DE SERDÁN,21,PUEBLA,19.966212,-97.693659,3567
79,HUITZILTEPEC,21,PUEBLA,18.769416,-97.880833,2709
80,ATLEQUIZAYAN,21,PUEBLA,20.014008,-97.624086,1554
81,IXCAMILPA DE GUERRERO,21,PUEBLA,18.027043,-98.696573,1354
82,IXCAQUIXTLA,21,PUEBLA,18.460096,-97.832348,4922
83,IXTACAMAXTITLÁN,21,PUEBLA,19.623603,-97.81657,328
84,IXTEPEC,21,PUEBLA,20.024937,-97.646779,3276
85,IZÚCAR DE MATAMOROS,21,PUEBLA,18.602231,-98.465406,43006
86,JALPAN,21,PUEBLA,20.480096,-97.942631,376
87,JOLALPAN,21,PUEBLA,18.320517,-98.844298,7022
88,JONOTLA,21,PUEBLA,20.03038,-97.574905,1084
89,JOPALA,21,PUEBLA,20.1628,-97.69292,1789
90,JUAN C. BONILLA,21,PUEBLA,19.110695,-98.329033,5728
91,JUAN GALINDO,21,PUEBLA,20.212083,-98.002142,8203
92,JUAN N. MÉNDEZ,21,PUEBLA,18.540004,-97.77229,1794
93,LAFRAGUA,21,PUEBLA,19.296644,-97.298988,761
94,LIBRES,21,PUEBLA,19.464733,-97.687726,15536
95,LA MAGDALENA TLATLAUQUITEPEC,21,PUEBLA,18.75852,-98.100701,484
96,MAZAPILTEPEC DE JUÁREZ,21,PUEBLA,19.119264,-97.703501,1425
97,MIXTLA,21,PUEBLA,18.903081,-97.895487,1444
98,MOLCAXAC,21,PUEBLA,18.737901,-97.911859,1657
99,CAÑADA MORELOS,21,PUEBLA,18.736994,-97.422096,4121
100,NAUPAN,21,PUEBLA,20.228472,-98.109733,1691
101,NAUZONTLA,21,PUEBLA,19.959038,-97.60312,1204
102,NEALTICAN,21,PUEBLA,19.050947,-98.42773,11517
103,NICOLÁS BRAVO,21,PUEBLA,18.613223,-97.305659,1099
104,NOPALUCAN,21,PUEBLA,19.216029,-97.823538,6789
105,OCOTEPEC,21,PUEBLA,19.555498,-97.649218,1268
106,OCOYUCAN,21,PUEBLA,18.976873,-98.302546,4871
107,OLINTLA,21,PUEBLA,20.101778,-97.684738,1889
108,ORIENTAL,21,PUEBLA,19.375803,-97.619351,9957
109,PAHUATLÁN,21,PUEBLA,20.275726,-98.14991,3523
110,PALMAR DE BRAVO,21,PUEBLA,18.835926,-97.547507,4870
111,PANTEPEC,21,PUEBLA,20.52182,-97.938491,2009
112,PETLALCINGO,21,PUEBLA,18.082201,-97.917848,2621
113,PIAXTLA,21,PUEBLA,18.198756,-98.260145,1321
114,PUEBLA,21,PUEBLA,19.04399,-98.197495,1434062
115,QUECHOLAC,21,PUEBLA,18.955063,-97.660449,10216
116,QUIMIXTLÁN,21,PUEBLA,19.253262,-97.135678,1567
117,RAFAEL LARA GRAJALES,21,PUEBLA,19.225384,-97.804551,10054
118,LOS REYES DE JUÁREZ,21,PUEBLA,18.946788,-97.813104,16683
119,SAN ANDRÉS CHOLULA,21,PUEBLA,19.050944,-98.300656,39964
120,SAN ANTONIO CAÑADA,21,PUEBLA,18.497338,-97.290001,2242
121,SAN DIEGO LA MESA TOCHIMILTZINGO,21,PUEBLA,18.809587,-98.331403,496
122,SAN FELIPE TEOTLALCINGO,21,PUEBLA,19.235725,-98.495455,6166
123,SAN FELIPE TEPATLÁN,21,PUEBLA,20.091336,-97.796168,434
124,SAN GABRIEL CHILAC,21,PUEBLA,18.326273,-97.347982,12149
125,SAN GREGORIO ATZOMPA,21,PUEBLA,19.026686,-98.345766,4378
126,SAN JERÓNIMO TECUANIPAN,21,PUEBLA,19.014412,-98.400957,2179
127,SAN JERÓNIMO XAYACATLÁN,21,PUEBLA,18.221269,-97.914337,1163
128,SAN JOSÉ CHIAPA,21,PUEBLA,19.242071,-97.768833,4821
129,SAN JOSÉ MIAHUATLÁN,21,PUEBLA,18.290238,-97.287655,8016
130,SAN JUAN ATENCO,21,PUEBLA,19.089984,-97.540844,1977
131,SAN JUAN ATZOMPA,21,PUEBLA,18.746094,-98.024315,872
132,SAN MARTÍN TEXMELUCAN,21,PUEBLA,19.282908,-98.435516,75518
133,SAN MARTÍN TOTOLTEPEC,21,PUEBLA,18.649203,-98.346401,639
134,SAN MATÍAS TLALANCALECA,21,PUEBLA,19.324427,-98.498163,11076
135,SAN MIGUEL IXITLÁN,21,PUEBLA,17.999518,-97.773424,565
136,SAN MIGUEL XOXTLA,21,PUEBLA,19.168303,-98.309699,11269
137,SAN NICOLÁS BUENOS AIRES,21,PUEBLA,19.161897,-97.548412,3189
138,SAN NICOLÁS DE LOS RANCHOS,21,PUEBLA,19.072589,-98.485697,5685
139,SAN PABLO ANICANO,21,PUEBLA,18.124454,-98.084033,1865
140,SAN PEDRO CHOLULA,21,PUEBLA,19.062484,-98.307506,87897
141,SAN PEDRO YELOIXTLAHUACA,21,PUEBLA,18.117105,-98.078099,842
142,SAN SALVADOR EL SECO,21,PUEBLA,19.134745,-97.64275,17263
143,SAN SALVADOR EL VERDE,21,PUEBLA,19.269021,-98.517166,2768
144,SAN SALVADOR HUIXCOLOTLA,21,PUEBLA,18.92061,-97.771789,12148
145,SAN SEBASTIÁN TLACOTEPEC,21,PUEBLA,18.404646,-96.85061,1659
146,SANTA CATARINA TLALTEMPAN,21,PUEBLA,18.614263,-98.0799,874
147,SANTA INÉS AHUATEMPAN,21,PUEBLA,18.412718,-98.017696,4105
148,SANTA ISABEL CHOLULA,21,PUEBLA,18.994574,-98.379239,1899
149,SANTIAGO MIAHUATLÁN,21,PUEBLA,18.553155,-97.441853,13909
150,HUEHUETLÁN EL GRANDE,21,PUEBLA,18.738306,-98.167911,2477
151,SANTO TOMÁS HUEYOTLIPAN,21,PUEBLA,18.891089,-97.867231,5176
152,SOLTEPEC,21,PUEBLA,19.119228,-97.708445,6547
153,TECALI DE HERRERA,21,PUEBLA,18.901033,-97.969136,5156
154,TECAMACHALCO,21,PUEBLA,18.884692,-97.728416,28679
155,TECOMATLÁN,21,PUEBLA,18.11096,-98.314373,2624
156,TEHUACÁN,21,PUEBLA,18.462184,-97.391999,248716
157,TEHUITZINGO,21,PUEBLA,18.331714,-98.276126,5456
158,TENAMPULCO,21,PUEBLA,20.171319,-97.405413,1109
159,TEOPANTLÁN,21,PUEBLA,18.713259,-98.262371,2963
160,TEOTLALCO,21,PUEBLA,18.469623,-98.778269,1502
161,TEPANCO DE LÓPEZ,21,PUEBLA,18.555069,-97.561498,2747
162,TEPANGO DE RODRÍGUEZ,21,PUEBLA,20.002813,-97.79627,3461
163,TEPATLAXCO DE HIDALGO,21,PUEBLA,19.077302,-97.966617,16085
164,TEPEACA,21,PUEBLA,18.966133,-97.905434,27449
165,TEPEMAXALCO,21,PUEBLA,18.735603,-98.629055,797
166,TEPEOJUMA,21,PUEBLA,18.722449,-98.450289,4788
167,TEPETZINTLA,21,PUEBLA,19.967086,-97.840975,1170
168,TEPEXCO,21,PUEBLA,18.641633,-98.690518,1589
169,TEPEXI DE RODRÍGUEZ,21,PUEBLA,18.581017,-97.92619,4933
170,TEPEYAHUALCO,21,PUEBLA,19.492006,-97.492252,1406
171,TEPEYAHUALCO DE CUAUHTÉMOC,21,PUEBLA,18.813149,-97.878029,2583
172,TETELA DE OCAMPO,21,PUEBLA,19.816758,-97.805972,4383
173,TETELES DE AVILA CASTILLO,21,PUEBLA,19.85829,-97.457153,4471
174,TEZIUTLÁN,21,PUEBLA,19.817991,-97.360878,58699
175,TIANGUISMANALCO,21,PUEBLA,18.977759,-98.448219,5187
176,TILAPA,21,PUEBLA,18.591581,-98.55641,2759
177,TLACOTEPEC DE BENITO JUÁREZ,21,PUEBLA,18.682768,-97.65354,8908
178,TLACUILOTEPEC,21,PUEBLA,20.326265,-98.068909,1685
179,TLACHICHUCA,21,PUEBLA,19.115635,-97.419113,7574
180,TLAHUAPAN,21,PUEBLA,19.330504,-98.582399,8412
181,TLALTENANGO,21,PUEBLA,19.170023,-98.344316,5995
182,TLANEPANTLA,21,PUEBLA,18.865364,-97.887397,4707
183,TLAOLA,21,PUEBLA,20.137035,-97.924279,1406
184,TLAPACOYA,21,PUEBLA,20.123151,-97.851374,674
185,TLAPANALÁ,21,PUEBLA,18.696144,-98.537794,2727
186,TLATLAUQUITEPEC,21,PUEBLA,19.85133,-97.49667,9047
187,TLAXCO,21,PUEBLA,20.423815,-98.028644,1272
188,TOCHIMILCO,21,PUEBLA,18.892924,-98.572166,3289
189,TOCHTEPEC,21,PUEBLA,18.840114,-97.825749,6615
190,TOTOLTEPEC DE GUERRERO,21,PUEBLA,18.222541,-97.855134,911
191,TULCINGO,21,PUEBLA,18.045136,-98.44131,5249
192,TUZAMAPAN DE GALEANA,21,PUEBLA,20.065617,-97.575102,1702
193,TZICATLACOYAN,21,PUEBLA,18.841228,-98.048143,1185
194,VENUSTIANO CARRANZA,21,PUEBLA,20.504931,-97.669383,6263
195,VICENTE GUERRERO,21,PUEBLA,18.537872,-97.202456,2910
196,XAYACATLÁN DE BRAVO,21,PUEBLA,18.235576,-97.97554,1156
197,XICOTEPEC,21,PUEBLA,20.276059,-97.958144,39803
198,XICOTLÁN,21,PUEBLA,18.058743,-98.524949,706
199,XIUTETELCO,21,PUEBLA,19.796061,-97.326518,8251
200,XOCHIAPULCO,21,PUEBLA,19.821219,-97.658699,1066
201,XOCHILTEPEC,21,PUEBLA,18.650028,-98.343484,1385
202,XOCHITLÁN DE VICENTE SUÁREZ,21,PUEBLA,19.968326,-97.630093,2721
203,XOCHITLÁN TODOS SANTOS,21,PUEBLA,18.705494,-97.775077,5097
204,YAONÁHUAC,21,PUEBLA,19.870895,-97.466446,4489
205,YEHUALTEPEC,21,PUEBLA,18.793291,-97.66287,6903
206,ZACAPALA,21,PUEBLA,18.59062,-98.065329,1071
207,ZACAPOAXTLA,21,PUEBLA,19.873036,-97.589554,8384
208,ZACATLÁN,21,PUEBLA,19.932365,-97.960244,33736
209,ZAPOTITLÁN,21,PUEBLA,18.329709,-97.475421,2700
210,ZAPOTITLÁN DE MÉNDEZ,21,PUEBLA,20.002123,-97.715079,1747
211,ZARAGOZA,21,PUEBLA,19.771435,-97.555648,10743
212,ZAUTLA,21,PUEBLA,19.715124,-97.67233,614
213,ZIHUATEUTLA,21,PUEBLA,20.249621,-97.886397,1124
214,ZINACATEPEC,21,PUEBLA,18.333268,-97.245413,15592
215,ZONGOZOTLA,21,PUEBLA,19.978638,-97.726742,4266
